,学校名,考试方式,院系所,专业,研究方向,学习方式,拟招生人数,政治,外语,业务课一,业务课二
1128,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(850)普通物理学（含热、力、光、电）
1129,,统考,(320)微电子与集成电路系,(085400)(专业学位)电子信息,(03)电子与通信工程：半导体光电材料与器件,全日制,"('专业：14(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(821)电子电路
1130,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(850)普通物理学（含热、力、光、电）
1131,,统考,(320)微电子与集成电路系,(085400)(专业学位)电子信息,(04)电子与通信工程：LED照明与光伏技术,全日制,"('专业：14(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(821)电子电路
1132,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(850)普通物理学（含热、力、光、电）
1133,,统考,(320)微电子与集成电路系,(085400)(专业学位)电子信息,(05)电子与通信工程：微纳电子及传感器件与集成工艺技术,全日制,"('专业：14(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(821)电子电路
1134,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(850)普通物理学（含热、力、光、电）
1135,,统考,(350)国家集成电路产教融合创新平台,(085400)(专业学位)电子信息,(01)电子与通信工程：集成电路设计与EDA技术,全日制,"('专业：28(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(408)计算机学科专业基础综合
1136,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(821)电子电路
1137,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(849)光电子技术
1138,,统考,(350)国家集成电路产教融合创新平台,(085400)(专业学位)电子信息,(02)电子与通信工程：半导体光电材料与器件及应用,全日制,"('专业：28(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(408)计算机学科专业基础综合
1139,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(821)电子电路
1140,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(849)光电子技术
1141,,统考,(350)国家集成电路产教融合创新平台,(085400)(专业学位)电子信息,(03)电子与通信工程：LED照明显示与光伏技术,全日制,"('专业：28(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(408)计算机学科专业基础综合
1142,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(821)电子电路
1143,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(849)光电子技术
1144,,统考,(350)国家集成电路产教融合创新平台,(085400)(专业学位)电子信息,(04)电子与通信工程：微纳电子及传感器件与集成工艺技术,全日制,"('专业：28(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(408)计算机学科专业基础综合
1145,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(821)电子电路
1146,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(849)光电子技术
1147,,统考,(350)国家集成电路产教融合创新平台,(085400)(专业学位)电子信息,(05)人工智能：智能信息处理,全日制,"('专业：28(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(408)计算机学科专业基础综合
1148,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(821)电子电路
1149,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(849)光电子技术
1150,,统考,(350)国家集成电路产教融合创新平台,(085400)(专业学位)电子信息,(06)电子与通信工程：AI技术与集成系统,全日制,"('专业：28(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(408)计算机学科专业基础综合
1151,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(821)电子电路
1152,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(849)光电子技术
1153,,统考,(350)国家集成电路产教融合创新平台,(085400)(专业学位)电子信息,(07)电子与通信工程：智能电子信息技术,全日制,"('专业：28(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(408)计算机学科专业基础综合
1154,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(821)电子电路
1155,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(849)光电子技术
1156,山东大学,,,,,,,,,,
1157,,统考,(023)微电子学院,(085400)(专业学位)电子信息,(01)集成电路工程,全日制,"('专业：22(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(830)半导体物理
1158,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(906)数字电路
1159,,统考,(026)信息科学与工程学院,(085400)(专业学位)电子信息,(01)电子与通信工程,全日制,"('专业：28(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(906)数字电路
1161,,统考,(026)信息科学与工程学院,(085400)(专业学位)电子信息,(02)光学工程,全日制,"('专业：28(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(906)数字电路
1163,,统考,(026)信息科学与工程学院,(085400)(专业学位)电子信息,(03)集成电路,全日制,"('专业：28(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(906)数字电路
1165,,统考,(036)激光与红外系统集成技术教育部重点实验室,(085400)(专业学位)电子信息,(01)先进激光材料、器件、系统及激光生物医学,全日制,"('专业：7(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(906)数字电路
1166,,统考,(036)激光与红外系统集成技术教育部重点实验室,(085400)(专业学位)电子信息,(02)光纤光子学与超快光学,全日制,"('专业：7(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(906)数字电路
1167,,统考,(036)激光与红外系统集成技术教育部重点实验室,(085400)(专业学位)电子信息,(03)光电传感、感知与量子信息探测04嵌入式系统与信息处理技术,全日制,"('专业：7(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(906)数字电路
1168,,统考,(036)激光与红外系统集成技术教育部重点实验室,(085400)(专业学位)电子信息,(05)智能测量控制电路与系统设计,全日制,"('专业：7(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(906)数字电路
1169,,统考,(036)激光与红外系统集成技术教育部重点实验室,(085400)(专业学位)电子信息,(06)光电集成仿真设计,全日制,"('专业：7(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(906)数字电路
1170,,统考,(037)新一代半导体材料研究院,(085400)(专业学位)电子信息,(01)集成电路工程,全日制,"('专业：5(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(830)半导体物理
1171,,统考,(037)新一代半导体材料研究院,(085400)(专业学位)电子信息,(02)控制工程,全日制,"('专业：5(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(847)自动控制原理
1172,,统考,(044)控制科学与工程学院,(085400)(专业学位)电子信息,(01)控制工程,全日制,"('专业：26(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(847)自动控制原理
1173,,统考,(044)控制科学与工程学院,(085400)(专业学位)电子信息,(02)生物医学工程,全日制,"('专业：26(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(921)数字信号处理
1174,,统考,(047)计算机科学与技术学院,(085400)(专业学位)电子信息,(01)大数据与机器学习,全日制,"('专业：24(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(909)数据结构
1175,,统考,(047)计算机科学与技术学院,(085400)(专业学位)电子信息,(02)计算机网络与边缘计算,全日制,"('专业：24(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(909)数据结构
1176,,统考,(047)计算机科学与技术学院,(085400)(专业学位)电子信息,(03)计算机图形学与可视化,全日制,"('专业：24(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(909)数据结构
1177,,统考,(047)计算机科学与技术学院,(085400)(专业学位)电子信息,(04)区块链与信息安全,全日制,"('专业：24(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(909)数据结构
1178,,统考,(047)计算机科学与技术学院,(085400)(专业学位)电子信息,(05)体系结构与嵌入式系统,全日制,"('专业：24(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(909)数据结构
1179,,统考,(047)计算机科学与技术学院,(085400)(专业学位)电子信息,(06)智能感知与多媒体处理,全日制,"('专业：24(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(909)数据结构
1180,,统考,(047)计算机科学与技术学院,(085400)(专业学位)电子信息,(07)智能计算理论与技术,全日制,"('专业：24(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(909)数据结构
1181,,统考,(047)计算机科学与技术学院,(085400)(专业学位)电子信息,(08)自然语言处理与信息检索,全日制,"('专业：24(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(909)数据结构
1182,,统考,(048)软件学院,(085400)(专业学位)电子信息,(01)软件工程,全日制,"('专业：26(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(909)数据结构
1183,,统考,(048)软件学院,(085400)(专业学位)电子信息,(02)人工智能,全日制,"('专业：26(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(831)人工智能基础
1184,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(847)自动控制原理
1185,,统考,(071)海洋研究院,(085400)(专业学位)电子信息,(01)不区分研究方向,全日制,"('专业：7(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(830)半导体物理
1186,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(847)自动控制原理
1187,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(907)光学
1188,,统考,(074)网络空间安全学院,(085400)(专业学位)电子信息,(01)不区分研究方向,全日制,"('专业：14(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(824)计算机基础
1190,,统考,(086)机电与信息工程学院,(085400)(专业学位)电子信息,(01)电子与通信工程,全日制,"('专业：30(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(906)数字电路
1192,,统考,(086)机电与信息工程学院,(085400)(专业学位)电子信息,(02)控制工程,全日制,"('专业：30(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(847)自动控制原理
1194,,统考,(086)机电与信息工程学院,(085400)(专业学位)电子信息,(03)计算机技术,全日制,"('专业：30(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(909)数据结构
1196,,统考,(088)空间科学与物理学院,(085400)(专业学位)电子信息,(01)核电子学与核探测技术,全日制,"('专业：7(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(847)自动控制原理
1197,,统考,(088)空间科学与物理学院,(085400)(专业学位)电子信息,(02)天文探测技术与方法,全日制,"('专业：7(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(847)自动控制原理
1198,,统考,(088)空间科学与物理学院,(085400)(专业学位)电子信息,(03)微纳光电子学与技术,全日制,"('专业：7(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(847)自动控制原理
1199,武汉大学,,,,,,,,,,
1200,,统考,(202)物理科学与技术学院,(085400)(专业学位)电子信息,(01)电子与通信工程,全日制,"('专业：11(不含推免)',6",(101)思想政治理论,(202)俄语,(302)数学二,(878)电子技术基础
1201,,,,,,,,(101)思想政治理论,(203)日语,(302)数学二,(878)电子技术基础
1202,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(878)电子技术基础
1203,,统考,(202)物理科学与技术学院,(085400)(专业学位)电子信息,(02)集成电路工程,全日制,"('专业：11(不含推免)',6",(101)思想政治理论,(202)俄语,(302)数学二,(878)电子技术基础
1204,,,,,,,,(101)思想政治理论,(203)日语,(302)数学二,(878)电子技术基础
1205,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(878)电子技术基础
1206,,统考,(207)电气与自动化学院,(085400)(专业学位)电子信息,(01)控制工程,全日制,"('专业：6(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(914)自动控制原理
1207,,统考,(211)计算机学院,(085400)(专业学位)电子信息,(01)计算机技术,全日制,"('专业：45(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(408)计算机学科专业基础综合
1208,,统考,(211)计算机学院,(085400)(专业学位)电子信息,(02)人工智能,全日制,"('专业：45(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(408)计算机学科专业基础综合
